Screamin' Jay Hawkins,I Put a Spell on You,spotify:track:1YwoYPfhuZlLDbJUH1cKSi,https://i.scdn.co/image/b1edf6d454c958f30d81a020406b0b8aaad0c54f
Avenged Sevenfold,The Wicked End,spotify:track:18dQgDh5WDUH99YIkRf0dA,https://i.scdn.co/image/6bb1847b1a08dec8457800f788902519b8988337
Black Sabbath,The Writ,spotify:track:7ArM7xm1YLiXzPxDlFRARB,https://i.scdn.co/image/3309364be53724c1392980cec107b372881214b9
The Used,The Bird And The Worm,spotify:track:2OsB5mygafbQxTwznXC0eP,https://i.scdn.co/image/0a3c0e0dba3a67cbc15c6a48627513a282223d5a
Iron Maiden,Fear of the Dark,spotify:track:0PLUzbu0ST6IOSgtUknxWV,https://i.scdn.co/image/28d20e7106d7cd28d79f5d18680506942a956800
Dream Theater,Illumination Theory,spotify:track:03q4YwuqNWjd5M9WJygz1z,https://i.scdn.co/image/909d8c034da5251ac90a57853a608492d6c18bb4
SeaWorld Attraction,Cursed: Feel the Darkness Rise (Music from Howl-O-Scream at Busch Gardens & SeaWorld),spotify:track:4L2bN8b6840nLtRavzweWq,https://i.scdn.co/image/3fda740ff8ecfafe8355ccf4147e76fa2741f919
The Lettermen,"Turn Around, Look At Me - 1991 Digital Remaster",spotify:track:28lX9jGy03g30FI6Sh6wKA,https://i.scdn.co/image/f05b8ee204867c596d4d759037fb4979982fe6ee
Evanescence,Haunted,spotify:track:6Z77oDcn6iI1MHFCBPjl24,https://i.scdn.co/image/e573e26d16bf8ac6d76a072d7c32bf56746d227b
Black Sabbath,Black Sabbath,spotify:track:0xIZPPBfLqQEAj1BLmGrNc,https://i.scdn.co/image/c58cd08bdcc32450349ff9a73084ef785e28b1a7
Godsmack,Voodoo,spotify:track:7cPt6AnMcdZCqsNY9Lyhjk,https://i.scdn.co/image/ed9113d40793c44a48e82cd22044a0e7094eee60
Michel Simone,"Tubular Bells (Theme From ""The Excorcist"")",spotify:track:7uC22QKEVLRxTz8TaRBNDk,https://i.scdn.co/image/10f60ebe38f33ea8d0ada5ac2efc26785c87efb8
Rob Zombie,House Of 1000 Corpses,spotify:track:1KosiY4KEjTUPGsfFsjuBM,https://i.scdn.co/image/e6ed891df38b38e312c73d830eb27be19c4b151f
Entombed,Left Hand Path,spotify:track:5faD0zZ9fMa3J5ZN3lIWtp,https://i.scdn.co/image/0f6cef99292d7a30ee2f65a7142e27c009da1a18
Neko Case,Star Witness,spotify:track:3ulgibWSsoyvpb27g6Tj52,https://i.scdn.co/image/1411aaf43b92b28e818e1dc0d00398e95d6f1b11
Florence + The Machine,Seven Devils,spotify:track:5qaLfqAUiqvsoL0l4T05Yx,https://i.scdn.co/image/b921d56d27ca372bf171a7cfdfb4abaa00c9503d
Twisted Insane,Pick Your Poison (feat. Charles Xavier),spotify:track:2QGkwvpJOjrYZ8XlNZz6Ek,https://i.scdn.co/image/9f231e68fedf931daa35742432cf3e8c3c1fb557
Thematic Pianos,"American Horror Story Theme (From ""American Horror Story"")",spotify:track:0sxUPzP8mizPTF2hlkmvQ9,https://i.scdn.co/image/5f360a3586efe0bf097aa8fb2a7472ea1e5ded3d
TV Theme Tune Factory,American Horror Story: Murder House (End Credits Theme),spotify:track:6pQ6Xzh69BREMkSLplwQl1,https://i.scdn.co/image/962c708db0c2f2a405a8ab693f3d759fe905519f
AHS Project,American Horror Story Theme (Long Version),spotify:track:4wTdIPoTgldrXGQN5Nzg7q,https://i.scdn.co/image/d2d93bb2b453cb2d405e4c50f5a61265e1ed577e
Skillet,Monster,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://i.scdn.co/image/368d6be3e17e8d46c5da11a53d3815b6ba857bad
Nine Inch Nails,Came Back Haunted,spotify:track:0jem8KSDqhiOoIWIqrJZbI,https://i.scdn.co/image/2270d84a36a8fbece65b44fcbe2f9dc3e1360201
Lesser,Hamburger Lady,spotify:track:0fHBjSkxl8Y55D5VfoqUHb,https://i.scdn.co/image/607b61638e6ecc463fbcfa4d64a636a31bbafbbc
Bear McCreary,Main Title Theme Song (UNKLE Remix) - The Walking Dead Soundtrack,spotify:track:1KTnIQsGoYZ7GtSZ7k7HWL,https://i.scdn.co/image/33b09e6eceef584a6fe4ba8afe2baaab41737748
Dr. Octagon,Blue Flowers,spotify:track:1xQ1v0xnKgZyQX90f75bKt,https://i.scdn.co/image/38659db8df566b366c987be60798d0a541a3bbc1
Iamamiwhoami,Play,spotify:track:6RCjXBBslkXmzZxOslZGlv,https://i.scdn.co/image/26661032e0ca7f93875f7a8c3b31484aaaeac9b2
Bauhaus,Of Lilies and Remains,spotify:track:72nFbGoG38fJgmzuKT4POn,https://i.scdn.co/image/32beb4e03a7c20d70aaf969bd9401c470633f12d
Pink Floyd,One Of These Days - 2011 Remastered Version,spotify:track:7t6iW9FZVJH7wSH8HKYcC2,https://i.scdn.co/image/6e334ea7d3fb7affff6410b0b9852e1228dabcf9
Patricia Quinn,Time Warp,spotify:track:4WFeJTXNHIS2wURtwlAkhu,https://i.scdn.co/image/c46eb5f20676c0516e60137fdc010523b6f9eaee
Darude,Sandstorm - Radio Edit,spotify:track:24CXuh2WNpgeSYUOvz14jk,https://i.scdn.co/image/bf39d603ce7421e9f8583c0969e02d4c0b3dd33c
Lorde,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,spotify:track:3S1tTwSKIZgf4QGltFyCxM,https://i.scdn.co/image/0c2babc6213285a2be214e903ceea599ad247ae8
Marilyn Manson,This Is Halloween,spotify:track:042Y7INHELtUGh8LRtl3X5,https://i.scdn.co/image/e73069f7052fb85cf60b53f4420d7f7b2f1d0d14
Franz Ferdinand,Evil Eye,spotify:track:2F3dEXRcLx9nQT8qCnHj1j,https://i.scdn.co/image/2761c23612535d4c4fa804b5af3185d4b8b606af
Ghost Town,You're So Creepy,spotify:track:3k6wToN16ErYDv8FWvb3lG,https://i.scdn.co/image/0693328004707b64ff8847203e26299e177be23e
Phil Collins,In The Air Tonight,spotify:track:7Dbg5O9nNWu6SWxDjJ9qoq,https://i.scdn.co/image/f1d8b65faccb92c4451c223d7773a6b55fd1d20a
Van Halen,Hot For Teacher,spotify:track:54s7NH3Lnu8nlrX08VPwFI,https://i.scdn.co/image/c6d2437e7e691dee0116700caa5b21232d63551e
Rush,YYZ,spotify:track:3lpDrxUkr0tIe1kmJvdK7d,https://i.scdn.co/image/4640fa71e94c9b7792d41486331b35a658d23fae
The Who,My Generation,spotify:track:45s88Xopo6KvHc0PQ05aGg,https://i.scdn.co/image/7afcafaeb31727753686f3f714a099d7bb6c46b7
"Emerson, Lake & Palmer",Karn Evil 9: 1st Impression - Part 2,spotify:track:1qO5sUPhO6jSnFFMjL95by,https://i.scdn.co/image/570e07f9cc5c457a30ee958983fed016a087c299
Cream,Toad,spotify:track:11RuqNiPXDGjRvu8cw2TPO,https://i.scdn.co/image/bd9ab36cf131be07178a76043c89e43275e376f5
Sandy Nelson,Let There Be Drums,spotify:track:4GRqe2huf6XVQ77IWEJyXB,https://i.scdn.co/image/61c7e39fc1ed767f53d59d3c9824fe8b00cc20aa
Santana,Soul Sacrifice,spotify:track:6motE1Aukw0gUW5NDZc9py,https://i.scdn.co/image/3f38c2da5c7ba00aec69fccf3a1b63225e31cd03
Grand Funk Railroad,We're an American Band - 2002 - Remastered,spotify:track:3XcjIvaZVUFAIdIYZqY9bd,https://i.scdn.co/image/c74926229fe9d545c2a8825a11c4e0510ab3d772
Led Zeppelin,Moby Dick,spotify:track:0h2gzJQBt6duqZD6kWiz4s,https://i.scdn.co/image/5fa3a6cc1848ea743a293d2088046746d1b09608
The Surfaris,Wipe Out,spotify:track:6uudeEvl6t5WrFgobojt3D,https://i.scdn.co/image/9e84a1db7ae3a3ce8a31e14157b65205f5ee27d0
Foo Fighters,My Hero,spotify:track:7u5dBtASrtOuBTTZjJrvuJ,https://i.scdn.co/image/d181666ebeda1aa062a5f0250b85be6150badd0f
Queen,Another One Bites The Dust,spotify:track:57JVGBtBLCfHw2muk5416J,https://i.scdn.co/image/42edb5d6155a64452b31a905e905620fb40702c6
Dave Brubeck,Take Five,spotify:track:5p6me2mwQrGfH30eExHn6v,https://i.scdn.co/image/35155566331763a6f6a2d362adc96d443eb7b4b2
Mötley Crüe,Smokin' In The Boys Room,spotify:track:5Q8YcyDUdf3I82HkWLBH3h,https://i.scdn.co/image/8ee03c75c009f44ab682a6285ca4cd7c4ffbcb52
Joe Strummer,Mondo Bongo,spotify:track:3kHuU9EdQ8eFgQn6gagDWY,https://i.scdn.co/image/e41d5c03bceeb718ff96935733feb0f99cda0e0c
Arctic Monkeys,Brianstorm,spotify:track:5rTIpPWeO0IL4HWlGWrz5G,https://i.scdn.co/image/84d2d07229eb37d60970db1eb2e245a3474e581c
Jimi Hendrix,Fire,spotify:track:4rELZ3XDVceV8M9aRfbP04,https://i.scdn.co/image/6d7918c84080bdb9a7c2e652e457f79076cc00dc
Bikini Kill,Rebel Girl,spotify:track:0gXpfKuJEVqQcn8rjraBWr,https://i.scdn.co/image/5b0ed49488a264aa144ea31275ef9b7490a6da8d
Steely Dan,Aja,spotify:track:51AIqs0TqA4TI552nerCqa,https://i.scdn.co/image/df76e7381e1a4a24d606f04353483484a448d6e8
The White Stripes,My Doorbell,spotify:track:29bzX8jP7wO07FyMdOkYT7,https://i.scdn.co/image/2c65a87f2f5931dff6d55a61431d9c06a638b800
Sleater-Kinney,Dig Me Out,spotify:track:49CNGIXziEQGrQCB10yTdp,https://i.scdn.co/image/24933f5c9c984aa4a0e787d237e0c1549396d8c9
Yes,Long Distance Runaround - Live,spotify:track:2IKV55BHT5JMvP0ymM9U6d,https://i.scdn.co/image/0269681d4225344770e3e7c4871e8679738cc87c
Boston,Foreplay / Long Time,spotify:track:39C5FuZ8C8M0QI8CrMsPkR,https://i.scdn.co/image/90bbaac7bfaccd37ebbe1ec530fdf4b655567d71
Le Tigre,Mediocrity Rules (LIVE),spotify:track:3pbK3t5rc1VlaweksejHz6,https://i.scdn.co/image/4c3a7c0a0dc086e4ff5947d0307eda65aa2f00fd
D.U.N.K.,Time To Fly,spotify:track:6L6TsGHDRYVhgayqmkB3FX,https://i.scdn.co/image/ba8a7e304caeb0ee4249749f72899928d8fdb53a
Paul Simon,The Obvious Child,spotify:track:0UMcuaJ5G6CMz63F4H6qAe,https://i.scdn.co/image/8357e4aacfef9c782b7d039bb52ca6a253e402a2
The Ventures,Wipeout,spotify:track:2vcJPG03OJNpBW0LjNmtWi,https://i.scdn.co/image/4832f9168dd3696212359210f54012ab26f9a9b9
Joshua Redman,Jazz Crimes,spotify:track:4fpOXKIU9yRBoYkMhgJ24k,https://i.scdn.co/image/a185b8c2d444cfd91663434063fc58464a15dd3c
The Mars Volta,Inertiatic Esp,spotify:track:16Elz7HJPLZPMylp13ewxv,https://i.scdn.co/image/668a21de592a50e213fe23e7459e1b4a8df9acb5
Jo Jones,Stomp It Off,spotify:track:1LR4HTqnEi7jk9v3RB2qO0,https://i.scdn.co/image/1cf40168b3af672796bba6aca8c02685b95392fd
Jackie McLean,Climax - 2002 Digital Remaster,spotify:track:4vIcHUM5urSESFajjtUtm3,https://i.scdn.co/image/fa59d9ebb538316a79578b51dc9d9dd547381bdc
Sonny Rollins,No Moe - Instrumental,spotify:track:4WZ1pgSUzrRhf5FTts9iJp,https://i.scdn.co/image/0b6167c8e418facadaca41429f0c1887db93f029
Aeroplage,Aeroblues,spotify:track:6A7IVf0COKA93W3ezN4lLp,https://i.scdn.co/image/ddb30511486299d4306468ab2e6fd89c1a3896f2
Paris Monster,A Vision Complete,spotify:track:2tvBjOPuLDq66BDXMq3G0Z,https://i.scdn.co/image/ed069c833b1655cc40aacd9a0079d829feeeaa0c
John Butler Trio,Ocean (Live),spotify:track:6o5hdepiPsSowgHxdQbXsl,https://i.scdn.co/image/1b3097c07c0b28035c4698fb648c491ad07f5e0c
Chicago,I'm A Man - Remastered Version,spotify:track:2qQYmjXYPmFPGzuIHeVWar,https://i.scdn.co/image/8f532cb1be876e43c5ecba71281cfd0ca284ca4a
The Roots,The Seed (2.0),spotify:track:1a6Jt6USVGKzbjYpcKMwPB,https://i.scdn.co/image/fee02f79753dab5e2d58f1f0a4490f0fff564c22
The Edgar Winter Group,Frankenstein,spotify:track:4aK0vJsPXFsFdBUh8hPaDT,https://i.scdn.co/image/b971ace5f0d3cc8bf51e9cac6ef0b6a183b17d6d
The Roots,You Got Me,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,https://i.scdn.co/image/b974a4d7f441c24f70810b31e8abbc702fd40fdd
Morrissey,The Operation,spotify:track:0W0iGCcnZnCh0FAVzoDRXq,https://i.scdn.co/image/c8e4939a3c3b0cb69cfd9f99206cbb1cb9c7335e
Sheila E.,The Glamorous Life,spotify:track:179SfVFJ0ZN41toTxnpgRD,https://i.scdn.co/image/74e52937fb9f064531cf85c427f4a80831f1586e
Gloria Estefan,Conga,spotify:track:3DjP8yo25Uk89IkGdLNWbH,https://i.scdn.co/image/fdf5fcf588c873e466c1b040a6690c98513a04d7
Talking Heads,Burning Down The House - Remastered,spotify:track:7zDyLX9NOzof6Z1tmpdnsO,https://i.scdn.co/image/60f5ea934e35865087cf957b7d1858d275210cd3
Local Natives,Who Knows Who Cares,spotify:track:1AvrWYdBAIAN5Su7wEw6C6,https://i.scdn.co/image/5ac8afaca728e4b0dd6a93301c872b5b9d1816f0
5 Seconds of Summer,Mrs All American,spotify:track:2d0i3d0vDQXhkhFy2ieQtx,https://i.scdn.co/image/0d30c5770be42b905eb349df33fcd7e1d930f245
The xx,Infinity,spotify:track:17eEVo7K960G9wGKNS6rag,https://i.scdn.co/image/3631f331aa9a65dd93f78f8797d8a27cbba53f5f
Heinali,Scarf,spotify:track:4mSdZBvgPP9V61MRV4ETjs,https://i.scdn.co/image/46c860be45e0ffeeff78aeffb6bad8e173894e42
Mary Lambert,She Keeps Me Warm,spotify:track:4Yb6G9OWgGBmfOpxcFxp6P,https://i.scdn.co/image/ec57a76d951fff771a3ee1b1d57d4150d7e9de25
The Smiths,This Charming Man (2008 Remastered Version),spotify:track:1oDpnYvcjkgxNc9ytYmxQJ,https://i.scdn.co/image/b730753f389d7fc17a41031e3387c756a7f95078
Erykah Badu,Kiss Me On My Neck,spotify:track:4m0s3qbEpDu5OMGu0emD1O,https://i.scdn.co/image/7524126594a1edea5b7d661e56026fa56db9fb41
Busta Rhymes,Break Ya Neck,spotify:track:0svl7cK07gK1ia5ainczU5,https://i.scdn.co/image/7888494149ccf612d54bc152a1b8b094bb33a1a2
Ratatat,Neckbrace,spotify:track:3N6k3IfXUJB9IjKsGH6JRB,https://i.scdn.co/image/613c43132f88bf6d316a6251a4e927c6c8ce6473
Wu-Tang Clan,Protect Ya Neck,spotify:track:1Sgj10byiGzPpI2IrXSFEn,https://i.scdn.co/image/f9831f1574e72408d4d6aedbbe604f5c4e49d983
A$AP Rocky,Purple Swag,spotify:track:51cqtusY2TwC6mbN8Vz8iA,https://i.scdn.co/image/22fd5873c4798341eb1e4a7e7ad74350ef29ba31
Xavier Rudd,Breeze,spotify:track:0HwW83oms5eAjqJvREXs6c,https://i.scdn.co/image/6f66baaead78a3037ea1680ca4c25533e6134f0f
Seals and Crofts,Summer Breeze,spotify:track:0acQgAidYiiSWQrPZHHkzo,https://i.scdn.co/image/b82f1adf9144a46dc0ddae7a8bd3e1afa2d49a94
Phil Ward,Neckwear From Space,spotify:track:7jKSQyiR9fhKLsSoESk8dR,https://i.scdn.co/image/9302142b9a63d3647a61647f6348ad5f23cf2977
Geri Halliwell,Look At Me,spotify:track:7jsYlbbaAzP2VHkLGlfn6r,https://i.scdn.co/image/64b44ec75f4951450a4a4390a583d7f3aa685a50
AC/DC JAM,Up To My Neck,spotify:track:6pYDXjm0ANsRY78VZVdR4o,https://i.scdn.co/image/f4a97c864f7ed860fb7eee5c52d06cb9b4f4ef3f
Belle & Sebastian,Long Black Scarf,spotify:track:4gnt055euK5SP4BGa64WG6,https://i.scdn.co/image/f6404ab2b0ca647f99c2f40bdff3d290d3ebdedb
David Bowie,Fashion,spotify:track:67Ina3Gp2IygFVc85kkKFj,https://i.scdn.co/image/cbaa8d0998fa5c5a7d69bb13c1e5f0d1fd6be64a
Flashlights,Scarves,spotify:track:4QtCA6qluVw98c7loFYd4Y,https://i.scdn.co/image/3273ae3e9a29b42222ee9d25eaeb592c6a98d7a4
Iggy Azalea,Fancy,spotify:track:3oqCnpAoHf3SDFynxx7AU4,https://i.scdn.co/image/62d2b5169d34280636d6f2f93f0215f50621c75e
Problem,iPhones & Bad Bitches (feat. Dom Kennedy),spotify:track:7nH0rDx0iKSZONcUiWaC00,https://i.scdn.co/image/4ccc9d83d80ef18a1a540433a9e67793cfba953d
Andy Laverne,Decorative trends,spotify:track:7M201S0T0cZRiCN6Ik1dtW,https://i.scdn.co/image/ff62ab3a135a028024f7e1cce9e54338c797d1fe
Butch Walker,Summer Scarves,spotify:track:7mHegkSVXLSRdr5Bl33DbX,https://i.scdn.co/image/883582f2e1f54f304676384da7b2a8d9b2e9c92a
Kelly Clarkson,"Baby, It's Cold Outside",spotify:track:4Cc3BB0KwokOT5pdnGplqL,https://i.scdn.co/image/6f91fd7ab61792679311c045f6d98eb4ed5f89ce
Biffy Clyro,Watch,spotify:track:0f77rX7QP8E6PtP9Z0jrkW,https://i.scdn.co/image/ba1506d3c6724fde822c15d57de78e675a3ab4e8
G-Unit,Watch Me,spotify:track:5dDmdhFtIWobaPbqJjZEeK,https://i.scdn.co/image/e224e090e411c30bde62f0c26c5b2cbee24fee4c
Ingrid Michaelson,Keep Warm,spotify:track:7I1e7NbK7AIA62xNXdduHs,https://i.scdn.co/image/7bc9e7b1da3a3bf0a33fa8a31f48e8310c0a0df8
Maroon 5,Payphone,spotify:track:0iyEaciAmtiv8xMkBg97Fy,https://i.scdn.co/image/649079fba8a413bde5fc946dee0e10b59f4e76b5
JAY Z,Gotta Have It,spotify:track:2Kbxfq8wkjMCno1QJe4yyw,https://i.scdn.co/image/d794460520c3ace23242ab5dd2be938695723848
Rome Fortune,Payin for It (Ft. Junglepussy & Relly Jade),spotify:track:6VWXkqJh7pst2n5T9JZHt9,https://i.scdn.co/image/8afda5cd2d361c226c9f1cb29eb41cd519410932
Death Cab for Cutie,Blacking Out The Friction,spotify:track:3COmeMIYYBTeaFKEOCHoYO,https://i.scdn.co/image/fd403f4962ec7884eb558ae45614784a23f2d87a
Willie Nelson,On the Road Again,spotify:track:51wQovDO0hf05pkZYvu1GI,https://i.scdn.co/image/b48869de4410449ecfb7dd2ffff9ba8d4f99d246
Ice Cube,It Was A Good Day,spotify:track:2MuJbBWAVewREJmB8WdGJ3,https://i.scdn.co/image/0477a78fbbb6623f43dffcd56eb12d7a5562bec1
Iron & Wine,Naked As We Came,spotify:track:2gUSIsapdX6jEJ0DvjqTt2,https://i.scdn.co/image/a0c7eebffa619c8fd76f42188961a1d403b50192
Michael McDonald,Ain't No Mountain High Enough,spotify:track:0FZgUG0AXhYVOd2yxHQBsU,https://i.scdn.co/image/98428218ab6caa938b69fd835c37c0440e2934de
Kenny Loggins,What a Fool Believes - Live,spotify:track:7yukGUDEOcjug514T4qgvQ,https://i.scdn.co/image/bc32b06f9f910fbaaae218161f9d9b7786a0ddec
Anthrax,Caught In A Mosh,spotify:track:0yeSM76uunLGeOFN066p3r,https://i.scdn.co/image/f11e73b91252bc2430698c5403651472388a2d95
Kanye West,POWER,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://i.scdn.co/image/ceb1924ed90e2a70026785444d0cba1a2d27041f
Drake,Forever,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,https://i.scdn.co/image/a6b8a73eadfad92e0f799b1e01194659478b4212
Bon Iver,Skinny Love,spotify:track:2cbic3TiUENlJX91y67ARR,https://i.scdn.co/image/6fd108e6c9070e2a1b5575aba12ebb65575b1a3a
Anthrax,Bring Tha Noize,spotify:track:6I8RATOXSNDyrXGNC4H5Nd,https://i.scdn.co/image/131cc3e30f7009bba2b052d0f6ae7c85b93bf042
David Grisman,Whiskey In The Jar,spotify:track:69BhgVzGUe3V4QMFekmttL,https://i.scdn.co/image/78a5f710e03053f0f1ff3a8c5fbc65d0baff6f74
Four Year Strong,What's in the Box?,spotify:track:6spdvomBNiHPCCRgSepkfx,https://i.scdn.co/image/de7ad083d5a13cfb542a9bf2031c9b60b6f57cbe
letlive.,Younger,spotify:track:1TpjA2UAK7ktNgLk5frb6u,https://i.scdn.co/image/01ab1dcdf23b55641fbad79b8d34a49cbe40b940
Larry and His Flask,Hobo's Lament,spotify:track:0HZ3SwygsYpG9LHDTnzOQD,https://i.scdn.co/image/8d0b7928570fbce5e2158b44911775ba18b3675e
Manchester Orchestra,I Can Feel A Hot One,spotify:track:2pwdgph51JIwFkhmvZdgAn,https://i.scdn.co/image/240515d75246d93afb46bf570b74914d319b8f54
Into It. Over It.,Descretion & Depressing People,spotify:track:5OgYARJBzDbUKIcI9bcaVG,https://i.scdn.co/image/c92cb2279960fa29dbdaf2990d65c177c2f062b8
Mayday Parade,Stay,spotify:track:5qFmtU2b7EvbhFG8NZOffH,https://i.scdn.co/image/35159db07ec107582243009eff4e69ae9eb72e1a
ZZ Top,Sharp Dressed Man (2008 Remastered LP Version),spotify:track:1UBQ5GK8JaQjm5VbkBZY66,https://i.scdn.co/image/0ec1e7080de6ef28455e4a75ca0a9e3160141d2c
Taking Back Sunday,MakeDamnSure,spotify:track:48O6kz322Dzu1R6Al5147q,https://i.scdn.co/image/c180e4d3a5e92495e23f6d9f3b637f5f9680032a
Cat Stevens,Wild World,spotify:track:1ykYncbYWgaHapHMJWyGqi,https://i.scdn.co/image/704f5e2462819446b7409efe6aa88e7fa8466bac
The Color Morale,Learned Behavior,spotify:track:0y7cw9S9yl7Na8NAJTVb5B,https://i.scdn.co/image/2b64a8731c3d8f7ad6ff0303c0ce9c1b5fb83464
Pete Townshend,Let My Love Open The Door - E. Cola Mix,spotify:track:3OJ6QCUzYNb3MAB07mUEBE,https://i.scdn.co/image/ca10fa0533bb3d0a0c435a1ab0b14475c4aff3eb
A Day To Remember,If It Means a Lot to You,spotify:track:6J7cSyvSCnPwv3vqHchEfL,https://i.scdn.co/image/fc86574772007e478f44356b73c322290e0116c3
Senses Fail,Can't Be Saved,spotify:track:70IzgjmGvdFgHJORCRWFHv,https://i.scdn.co/image/0e79c18a430dbc529da435a860de3f33854b82b7
Baroness,Take My Bones Away,spotify:track:1yibGVA3FlGySYObOkMdzc,https://i.scdn.co/image/4a642ea3f541a8342513532dccb3347946d6d2d6
Memphis May Fire,Miles Away - feat. Kellin Quinn,spotify:track:0xAA90OfUjpnxCw4Rf162Q,https://i.scdn.co/image/71dbe6ddc321e46a91f8c6b138d1177b8d4d081f
Frank Turner,Recovery,spotify:track:1WJewA1mIKV9mlYLk7z7yL,https://i.scdn.co/image/5021be70bf0b7d8e015710ca51af4017ecee00ab
Bruce Springsteen,Dancing In the Dark,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://i.scdn.co/image/60d572a6f384afec96e89887a9072b65782c1137
Bee Gees,Stayin' Alive (Remastered Album Version),spotify:track:3LmpQiFNgFCnvAnhhvKUyI,https://i.scdn.co/image/f8be5e54fb651f86bb6c9e328a805c34e5527d48
Kenny Rogers,The Gambler,spotify:track:5KqldkCunQ2rWxruMEtGh0,https://i.scdn.co/image/58f30cb6545fe5ecba1153844617e5ad79fe2ab1
The Beach Boys,Good Vibrations - 2001 - Remaster,spotify:track:2oF7FZHIJbzjeEXZ3D0Ku4,https://i.scdn.co/image/2327c0b179659e35bf1239b8cdd0fb5a603ebc0a
R.E.M.,Losing My Religion,spotify:track:74EV0g12ihUoOUXMprFpZB,https://i.scdn.co/image/3d21719c42367deb253609c3d445729e61b22ee2
Eric Clapton,Tears In Heaven,spotify:track:7utRJ4BeYx85khzP3lKoBX,https://i.scdn.co/image/120ccb8e38e0518c603842c4a01a5090f59a53cd
Kid Rock,All Summer Long,spotify:track:5rX6C5QVvvZB7XckETNych,https://i.scdn.co/image/2e0214b88cd8e0dd69613edd8027959d697deaf6
The National,Bloodbuzz Ohio,spotify:track:61yQP9FDS7ukp4eAVTdwit,https://i.scdn.co/image/afb43da1297469decb43652db44a5583539ba597
The Black Keys,Lonely Boy,spotify:track:3dOAXUx7I1qnzWzxdnsyB8,https://i.scdn.co/image/13c6daeb49d70c804351bd7a3e4d9b1fb1abd441
Quiet Company,"You, Me, & the Boatman (Truth Is, I’ve Been Thirsty My Whole Life)",spotify:track:6lq992OSKcyS6LxCsRcKPv,https://i.scdn.co/image/7ca3a009fef750d687751fd0329ab72e475dca8f
Fleet Foxes,Mykonos,spotify:track:18ycL9Q5zLDeY9M2Lr3Ozw,https://i.scdn.co/image/5269b10d48e9495c8995c7cc3fbae6de8718842a
Delta Spirit,People C'mon,spotify:track:1aY6BDvOrG1ph6HrDQPxo5,https://i.scdn.co/image/669a3731145ddfdf460fd585b9efea710e9ea197
The Flaming Lips,Do You Realize??,spotify:track:2DFRFqWNahKtFD112H2iEZ,https://i.scdn.co/image/06ed478c89f07a5e9daf7a59ec1c556a81952cd1
Foo Fighters,Everlong,spotify:track:07q6QTQXyPRCf7GbLakRPr,https://i.scdn.co/image/d181666ebeda1aa062a5f0250b85be6150badd0f
Andrew W.K.,I Love NYC,spotify:track:6BfvXZeFMQan4nSKT6tiRI,https://i.scdn.co/image/2912fd184eb3bb02ff64eadc73458d0be90e0755
Devendra Banhart,Baby,spotify:track:17XvbAd3K1GOjWy5uQvK2U,https://i.scdn.co/image/014846c8f671030f1f52170f55c5afb887aaafee
Steve Aoki,Boneless,spotify:track:4qPnE8jBZN3wmgGxspsOcP,https://i.scdn.co/image/6dbd617cdd6f0cfb644d844c40aef7f543ac4b4d
Kings of Leon,Sex on Fire (X Factor Performance),spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://i.scdn.co/image/da146220392638a94a05d41c73db72c1957a00e0
Snoop Dogg,Gin And Juice,spotify:track:0WKYRFtH6KKbaNWjsxqm70,https://i.scdn.co/image/45580553bcd3a4f0201cab8dbacce16fe612085e
Mumford & Sons,I Will Wait,spotify:track:2JHBMVs8E7bJJBLkXpKgHn,https://i.scdn.co/image/281d1fca0e269c3087b003a4f492ce45d8c6535e
The Lumineers,Stubborn Love,spotify:track:15twB7zTglmu0Bg8gW4Mrm,https://i.scdn.co/image/5cf6b8b873ac585a78a52b45ca6e1d7881b819ad
Husky,Hunter,spotify:track:21TyPN4ICFqkzVW9qcex1D,https://i.scdn.co/image/3759178c94f394f813bd9537774de6005c79b13c
Aaliyah,Age Ain't Nothing but a Number,spotify:track:2hMk3VNicbCoV8I81m7Z3q,https://i.scdn.co/image/b12694544931e1542ebfb923a1739669e82eae79
Zendaya,Replay,spotify:track:7d1CFwrBmH34gmS0Hkbfbt,https://i.scdn.co/image/91ce142b60c72f3146fcc2caf265537fecaacac9
Rihanna,Where Have You Been,spotify:track:3tyPOhuVnt5zd5kGfxbCyL,https://i.scdn.co/image/776649c75b9d6f54e4fbbf92c66db5021a0f1cfe
Adele,Rumour Has It,spotify:track:76N7FdzCI9OsiUnzJVLY2m,https://i.scdn.co/image/8fa409e337ce4d3056bb957bc1d0586ba99629b9
Amy Winehouse,Love Is A Losing Game,spotify:track:1GQrF7XZlHOol33tznDDQY,https://i.scdn.co/image/0d28356624ee36f0e6029323a759a9f2500da9e8
En Vogue,Free Your Mind,spotify:track:1bHwmGAPsDShzHi4b23TBY,https://i.scdn.co/image/ea7fbbdaba1f8a5ddff981d847d79bad544e3195
Rihanna,We Found Love,spotify:track:1bLG2x4ePXBr6TXFBOmXRk,https://i.scdn.co/image/fa0ff1d4e54393e944e4188f5d1227ce83807614
